timestamp,flare_prob,target
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_01.00.00.jpg,0.4369042217731476,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_02.00.00.jpg,0.4430719017982483,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_05.00.00.jpg,0.4447713792324066,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_06.00.00.jpg,0.4336223304271698,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_07.00.00.jpg,0.44674086570739746,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_08.00.00.jpg,0.44096940755844116,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_09.00.00.jpg,0.4400349259376526,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_15.00.00.jpg,0.4284818470478058,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_16.00.00.jpg,0.4294128715991974,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_17.00.00.jpg,0.42944589257240295,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_18.00.00.jpg,0.41713833808898926,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_20.00.00.jpg,0.41535985469818115,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_21.00.00.jpg,0.43767422437667847,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_22.00.00.jpg,0.42021599411964417,0
/data/hmi_jpgs_512/2011/04/29/HMI.m2011.04.29_23.00.00.jpg,0.432820588350296,0
/data/hmi_jpgs_512/2011/04/30/HMI.m2011.04.30_02.00.00.jpg,0.41799989342689514,0
/data/hmi_jpgs_512/2011/04/30/HMI.m2011.04.30_04.00.00.jpg,0.4205459952354431,0
/data/hmi_jpgs_512/2011/04/30/HMI.m2011.04.30_12.00.00.jpg,0.41498714685440063,0
/data/hmi_jpgs_512/2011/04/30/HMI.m2011.04.30_13.00.00.jpg,0.4351624548435211,0
/data/hmi_jpgs_512/2011/04/30/HMI.m2011.04.30_14.00.00.jpg,0.4310765564441681,0
/data/hmi_jpgs_512/2011/04/30/HMI.m2011.04.30_17.00.00.jpg,0.4102151393890381,0
/data/hmi_jpgs_512/2011/04/30/HMI.m2011.04.30_22.00.00.jpg,0.4334891438484192,0
/data/hmi_jpgs_512/2011/04/30/HMI.m2011.04.30_23.00.00.jpg,0.4399208724498749,0
/data/hmi_jpgs_512/2011/05/01/HMI.m2011.05.01_00.00.00.jpg,0.4209975004196167,0
/data/hmi_jpgs_512/2011/05/01/HMI.m2011.05.01_02.00.00.jpg,0.4220465123653412,0
