timestamp,flare_prob,target
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_00.00.00.jpg,0.39296793937683105,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_01.00.00.jpg,0.3990527093410492,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_02.00.00.jpg,0.3975546061992645,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_03.00.00.jpg,0.39660361409187317,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_04.00.00.jpg,0.3958839178085327,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_05.00.00.jpg,0.3981214165687561,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_06.00.00.jpg,0.40818870067596436,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_07.00.00.jpg,0.40571972727775574,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_08.00.00.jpg,0.421897828578949,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_09.00.00.jpg,0.4109502136707306,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_10.00.00.jpg,0.40143901109695435,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_11.00.00.jpg,0.4054209887981415,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_12.00.00.jpg,0.4049539268016815,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_13.00.00.jpg,0.3993671238422394,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_14.00.00.jpg,0.3966207802295685,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_15.00.00.jpg,0.40099942684173584,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_16.00.00.jpg,0.3877093493938446,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_17.00.00.jpg,0.40631526708602905,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_18.00.00.jpg,0.4033740162849426,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_19.00.00.jpg,0.411614328622818,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_20.00.00.jpg,0.3990650475025177,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_21.00.00.jpg,0.4082537889480591,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_22.00.00.jpg,0.3908480405807495,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/01/HMI.m2011.07.01_23.00.00.jpg,0.39772382378578186,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_00.00.00.jpg,0.40088599920272827,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_01.00.00.jpg,0.39023327827453613,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_02.00.00.jpg,0.3961077928543091,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_03.00.00.jpg,0.40606018900871277,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_04.00.00.jpg,0.40596750378608704,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_05.00.00.jpg,0.401213139295578,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_06.00.00.jpg,0.40690910816192627,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_07.00.00.jpg,0.4070090651512146,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_08.00.00.jpg,0.3923949897289276,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_09.00.00.jpg,0.4030885398387909,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_10.00.00.jpg,0.39143824577331543,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_11.00.00.jpg,0.38618266582489014,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_12.00.00.jpg,0.39919406175613403,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_13.00.00.jpg,0.39447203278541565,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_14.00.00.jpg,0.3832979202270508,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_15.00.00.jpg,0.38340526819229126,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_16.00.00.jpg,0.3839232325553894,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_17.00.00.jpg,0.39963868260383606,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_18.00.00.jpg,0.3910349905490875,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_19.00.00.jpg,0.3909579813480377,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_20.00.00.jpg,0.3973129391670227,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/02/HMI.m2011.07.02_21.00.00.jpg,0.39502885937690735,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/03/HMI.m2011.07.03_00.00.00.jpg,0.3989761769771576,0
/scratch/cpandey1/hmi_jpgs_512/2011/07/03/HMI.m2011.07.03_01.00.00.jpg,0.3963068723678589,0
